customer_id,month,tx_count,confirmed_count,total_amount,avg_amount,max_amount,cash_in_count,cash_out_count,cash_in_amount,cash_out_amount,pix_count,card_count,wire_count,cross_border_count,high_risk_country_count,sanctions_tx_count,high_risk_mcc_count,high_risk_merchant_count,ecommerce_no3ds_count,chargeback_count,ip_anomaly_proxy_count,rooted_count,near_10k_count,self_merchant_count,tx_rule_score_sum,tx_rule_score_max,unique_counterparties,full_name,cpf_cnpj,annual_income_brl,risk_rating,pep,kyc_tier,kyc_risk_score,sanctions_list_hit,declared_occupation,date_of_birth,registration_date,state,city,beneficial_owner,monthly_income_est,out_profile_threshold,M01_monthly_out_of_profile_dynamic,M02_velocity_high_volume,M03_structuring_near_10k_repeated,M04_cashin_to_cashout_pass_through_proxy,M05_crossborder_concentration,M06_high_risk_country_repeated,M07_sanctions_any_period,M08_pep_high_volume,M09_high_risk_mcc_repeated,M10_ecommerce_no3ds_repeated,M11_device_ip_risk_repeated,M12_self_merchant_any,month_rule_count,month_rule_score,month_rules_triggered
C100786,2025-09,7,6,29070.920000000002,4152.988571428572,19241.13,1,6,2638.31,26432.61,2,3,2,0,0,0,1,0,0,0,1,1,0,0,95.0,32.0,7,Customer 787,59200628015,7467.0,Medium,No,L1,66.0,No,Freelancer,1988-10-10,2020-01-11,SC,Florianópolis,No,622.25,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C101947,2025-08,5,5,29055.23,5811.046,19389.6,1,4,1295.95,27759.28,4,1,0,2,0,0,0,0,0,0,2,0,0,0,62.0,50.0,5,Customer 1948,97438240677,17590.0,Low,No,L3,91.0,No,Freelancer,2008-08-10,2025-04-03,RS,Porto Alegre,No,1465.8333333333333,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C101391,2025-07,6,6,29047.39,4841.231666666667,23293.77,1,5,1094.47,27952.92,2,2,2,0,0,0,0,0,0,0,1,0,0,0,30.0,18.0,6,Customer 1392,15807267447,10331.0,Low,No,L3,65.0,No,Consultant,1985-07-26,2021-04-25,AM,Manaus,No,860.9166666666666,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100228,2025-10,1,1,29042.82,29042.82,29042.82,0,1,0.0,29042.82,1,0,0,0,0,0,1,1,0,0,0,0,0,0,88.0,88.0,1,Customer 229,53692939513,10383.0,Low,Yes,L2,62.0,No,Chef,1987-07-23,2024-12-29,SP,Campinas,No,865.25,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100436,2025-08,9,9,29033.15,3225.9055555555556,7302.05,1,8,4880.01,24153.14,4,4,1,1,0,0,2,1,0,0,1,0,0,0,82.0,35.0,9,Customer 437,20963547660,17476.0,Low,No,L1,53.0,No,Mechanic,2015-12-02,2023-08-16,RN,Natal,No,1456.3333333333333,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100129,2025-08,7,5,29027.44,4146.777142857142,8973.32,0,7,0.0,29027.44,4,3,0,1,0,0,0,0,0,0,0,1,0,0,10.0,10.0,7,Customer 130,11459318627,53060.0,High,No,L1,3.0,No,Store Owner,1972-04-30,2022-06-27,SC,Florianópolis,No,4421.666666666667,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100297,2025-08,6,6,29026.58,4837.763333333333,10930.75,2,4,2314.71,26711.870000000003,4,2,0,1,0,0,1,0,1,0,0,0,0,0,89.0,35.0,5,Customer 298,36537400165,6028.0,Low,No,L2,40.0,No,Consultant,1979-01-25,2024-11-30,PR,Curitiba,No,502.3333333333333,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C101218,2025-08,5,3,29014.47,5802.894,9280.94,3,2,13447.18,15567.29,2,3,0,1,0,0,2,1,0,0,1,0,1,0,74.0,47.0,3,Customer 1219,39640720865,31178.0,Low,No,L2,45.0,No,Dentist,1994-01-30,2025-03-06,PA,Belém,No,2598.1666666666665,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100087,2025-09,6,6,29013.92,4835.653333333333,18833.51,3,3,22458.55,6555.37,2,4,0,2,0,0,0,0,0,0,0,1,0,0,28.0,18.0,4,Customer 88,06394369919,29094.0,Low,No,L1,57.0,No,Driver,1973-05-23,2021-04-03,MG,Belo Horizonte,No,2424.5,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100534,2025-07,8,7,29012.2,3626.525,9896.94,0,8,0.0,29012.2,4,3,1,0,0,0,1,0,0,0,0,0,1,0,67.0,47.0,8,Customer 535,83782332261,9552.0,Medium,No,L3,25.0,No,Freelancer,2000-01-28,2023-07-31,SC,Florianópolis,No,796.0,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100311,2025-07,6,5,28984.559999999998,4830.759999999999,8968.8,1,5,8968.8,20015.760000000002,2,4,0,1,0,0,4,1,0,1,0,0,0,0,100.0,35.0,6,Customer 312,52753613866,18999.0,Medium,No,L3,66.0,No,Designer,1970-01-06,2024-02-27,RN,Natal,No,1583.25,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100589,2025-09,5,5,28972.5,5794.5,10306.81,0,5,0.0,28972.5,5,0,0,0,0,0,2,0,0,0,0,0,0,0,66.0,18.0,5,Customer 590,72621718755,8390.0,Low,No,L2,80.0,No,Nurse,1966-10-05,2022-01-21,DF,Brasília,No,699.1666666666666,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100784,2025-09,7,6,28970.22,4138.602857142857,9976.71,0,7,0.0,28970.22,4,3,0,1,0,0,1,0,0,1,0,0,1,0,67.0,32.0,7,Customer 785,64081148379,45492.0,Medium,No,L1,60.0,No,Nurse,1978-04-01,2024-04-27,MG,Belo Horizonte,No,3791.0,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100023,2025-08,6,6,28968.129999999997,4828.0216666666665,10063.94,3,3,15901.42,13066.71,3,3,0,0,0,0,1,1,0,0,1,0,0,0,65.0,35.0,4,Customer 24,34125242731,13550.0,Low,No,L1,85.0,No,Mechanic,1993-09-24,2022-07-05,RN,Natal,No,1129.1666666666667,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100728,2025-07,7,7,28968.03,4138.29,12645.7,1,6,1040.0,27928.03,5,2,0,2,0,0,3,1,0,0,0,0,0,0,83.0,35.0,7,Customer 729,86536658653,30410.0,Medium,No,L3,77.0,No,Designer,1999-06-06,2020-04-07,AM,Manaus,No,2534.1666666666665,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C101120,2025-08,11,11,28963.690000000002,2633.0627272727274,5043.92,1,10,4855.12,24108.57,8,3,0,1,0,0,4,2,0,0,0,0,0,0,100.0,35.0,11,Customer 1121,72646420822,16793.0,Medium,No,L1,42.0,No,Software Engineer,1978-02-28,2024-01-31,PR,Curitiba,Yes,1399.4166666666667,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100490,2025-09,7,6,28959.07,4137.01,10517.16,0,7,0.0,28959.07,3,3,1,0,0,0,3,1,0,0,0,0,1,0,95.0,47.0,7,Customer 491,91900294819,14951.0,Low,No,L2,33.0,No,Store Owner,1996-07-20,2023-10-29,RS,Porto Alegre,No,1245.9166666666667,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C102224,2025-08,6,6,28957.76,4826.293333333333,15815.16,0,6,0.0,28957.76,4,2,0,2,0,0,2,0,0,0,1,1,0,0,70.0,30.0,6,Customer 2225,82078418015,18018.0,Medium,No,L3,56.0,No,Student,1960-03-14,2024-08-01,SP,São Paulo,No,1501.5,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C101340,2025-09,5,4,28954.32,5790.864,8157.35,1,4,1991.69,26962.63,3,2,0,1,0,0,1,1,0,0,0,0,0,0,35.0,35.0,5,Customer 1341,59855926351,5730.0,Low,No,L3,38.0,No,Chef,1990-07-03,2020-08-11,RN,Natal,Yes,477.5,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C102125,2025-07,4,4,28928.29,7232.0725,16309.82,1,3,3076.01,25852.28,3,0,1,0,0,0,0,0,0,0,0,0,0,0,18.0,18.0,4,Customer 2126,96814748716,14864.0,Medium,No,L3,22.0,No,Teacher,1994-07-23,2020-05-21,MG,Belo Horizonte,No,1238.6666666666667,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C101056,2025-09,6,6,28920.92,4820.153333333333,8121.46,1,5,3099.54,25821.38,3,3,0,1,0,0,2,1,0,0,0,1,0,0,80.0,35.0,6,Customer 1057,27104996415,16456.0,Low,No,L2,37.0,No,Designer,2009-03-22,2020-01-17,MG,Belo Horizonte,No,1371.3333333333333,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100291,2025-07,8,8,28920.12,3615.015,8463.29,1,7,5070.64,23849.48,7,1,0,2,1,0,2,2,0,0,1,1,0,0,157.0,95.0,7,Customer 292,92463540134,16735.0,Low,No,L3,50.0,No,Freelancer,2013-06-20,2021-08-04,AM,Manaus,No,1394.5833333333333,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100297,2025-09,7,6,28914.0,4130.571428571428,12499.52,1,6,4126.25,24787.75,5,1,1,0,0,0,1,1,0,0,1,0,0,0,85.0,35.0,7,Customer 298,36537400165,6028.0,Low,No,L2,40.0,No,Consultant,1979-01-25,2024-11-30,PR,Curitiba,No,502.3333333333333,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100847,2025-07,8,8,28909.319999999996,3613.6649999999995,11448.05,1,7,1763.52,27145.8,4,3,1,2,0,0,0,0,0,0,0,0,0,0,18.0,18.0,8,Customer 848,27853882973,10706.0,Low,No,L3,74.0,No,Designer,2023-03-13,2022-07-06,BA,Salvador,No,892.1666666666666,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C102104,2025-07,6,6,28889.06,4814.843333333333,15473.1,1,5,15473.1,13415.960000000001,4,2,0,0,0,0,1,0,0,0,0,0,0,0,51.0,18.0,6,Customer 2105,45451458323,17212.0,Low,No,L3,91.0,No,Store Owner,2000-11-02,2022-09-05,PR,Curitiba,No,1434.3333333333333,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C101494,2025-09,6,6,28868.48,4811.413333333333,8245.21,3,3,14613.5,14254.98,3,3,0,0,0,0,1,0,0,0,0,0,0,0,55.0,35.0,4,Customer 1495,17312597619,15483.0,Medium,No,L3,39.0,No,Store Owner,1981-05-19,2020-01-31,SC,Florianópolis,Yes,1290.25,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C101421,2025-09,3,3,28861.8,9620.6,15787.1,3,0,28861.8,0.0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,30.0,18.0,1,Customer 1422,48188844823,11016.0,Low,No,L3,60.0,No,Chef,1964-02-09,2023-08-02,BA,Salvador,No,918.0,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100826,2025-07,6,6,28860.4,4810.066666666667,14523.16,1,5,14523.16,14337.24,3,3,0,0,0,0,1,0,0,0,0,0,0,0,33.0,18.0,6,Customer 827,99883857272,7242.0,Low,No,L3,47.0,No,Entrepreneur,1979-11-14,2024-05-20,PA,Belém,No,603.5,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100577,2025-08,5,5,28857.28,5771.456,11124.88,1,4,7099.03,21758.25,2,3,0,0,0,0,1,1,0,0,0,0,0,0,53.0,53.0,5,Customer 578,92533327294,14786.0,Low,No,L2,61.0,No,Nurse,1965-07-10,2025-07-13,GO,Goiânia,No,1232.1666666666667,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100882,2025-08,5,5,28831.58,5766.316000000001,10782.7,1,4,10782.7,18048.88,3,2,0,1,0,0,1,1,0,0,0,0,0,0,53.0,35.0,5,Customer 883,06986574729,14389.0,Low,No,L1,47.0,No,Nurse,1964-11-01,2022-10-19,CE,Fortaleza,No,1199.0833333333333,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C101764,2025-08,5,4,28825.36,5765.072,9734.39,1,4,6892.58,21932.78,4,1,0,1,0,0,1,0,0,0,0,0,1,0,27.0,15.0,5,Customer 1765,92155653432,30000.0,Low,No,L2,68.0,No,Consultant,2013-11-27,2021-08-06,GO,Goiânia,No,2500.0,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100586,2025-07,6,6,28813.22,4802.203333333334,11609.17,3,3,15082.449999999999,13730.77,4,0,2,0,0,0,2,1,0,0,0,0,0,0,88.0,35.0,4,Customer 587,94706589893,69360.0,Medium,No,L1,64.0,No,Accountant,1981-06-18,2021-04-25,PE,Recife,No,5780.0,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C102033,2025-08,7,7,28798.06,4114.0085714285715,7742.01,1,6,4309.86,24488.2,3,2,2,1,0,0,2,2,0,0,0,0,0,0,90.0,35.0,7,Customer 2034,76781900550,11295.0,Low,No,L2,95.0,No,Trader,1978-08-27,2020-07-22,DF,Brasília,No,941.25,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100431,2025-09,6,6,28776.99,4796.165,11064.34,2,4,6237.41,22539.58,2,3,1,0,0,0,1,1,0,0,0,0,0,0,53.0,53.0,5,Customer 432,37430590190,13355.0,Low,No,L3,57.0,No,Student,2014-05-27,2025-06-10,PA,Belém,No,1112.9166666666667,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C102365,2025-08,10,9,28757.030000000002,2875.7030000000004,8416.11,1,9,2694.38,26062.65,7,3,0,0,0,0,1,0,1,1,1,0,0,0,105.0,32.0,10,Customer 2366,93722868266,21690.0,Low,No,L3,36.0,No,Chef,2015-01-09,2025-02-22,CE,Fortaleza,No,1807.5,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100643,2025-08,8,7,28751.17,3593.89625,7807.99,3,5,17546.079999999998,11205.09,6,1,1,2,0,0,2,1,0,0,0,0,0,0,50.0,35.0,6,Customer 644,12926004399,34765.0,High,No,L1,43.0,No,Trader,2002-04-13,2023-11-16,GO,Goiânia,No,2897.0833333333335,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C101393,2025-08,6,6,28743.579999999998,4790.596666666666,8526.64,2,4,12124.39,16619.19,4,1,1,1,0,0,1,0,0,0,0,0,0,0,15.0,15.0,5,Customer 1394,52147842025,9811.0,Low,No,L1,20.0,No,Mechanic,1959-01-11,2020-05-30,MG,Belo Horizonte,No,817.5833333333334,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C101828,2025-07,7,5,28735.66,4105.094285714285,11966.81,1,6,2437.17,26298.489999999998,3,4,0,2,0,0,1,1,0,0,0,0,0,0,73.0,35.0,7,Customer 1829,88399280002,24009.0,Low,No,L2,32.0,No,Teacher,1966-02-09,2021-12-24,PE,Recife,No,2000.75,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100547,2025-08,6,6,28734.86,4789.143333333333,13435.01,0,6,0.0,28734.86,6,0,0,1,0,0,1,0,0,0,0,1,0,0,113.0,53.0,6,Customer 548,15758622246,14204.0,Low,Yes,L1,53.0,No,Freelancer,1959-01-20,2021-01-24,GO,Goiânia,No,1183.6666666666667,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100943,2025-09,7,7,28729.02,4104.145714285714,8776.77,0,7,0.0,28729.02,2,5,0,0,0,0,2,1,1,0,1,0,0,0,100.0,35.0,7,Customer 944,66981307592,18189.0,Low,No,L2,64.0,No,Mechanic,1983-09-17,2023-09-29,SP,São Paulo,Yes,1515.75,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100776,2025-07,6,6,28720.239999999998,4786.706666666666,14073.25,0,6,0.0,28720.239999999998,3,3,0,1,0,0,0,0,1,0,1,0,0,0,68.0,32.0,6,Customer 777,92329887531,12458.0,Low,No,L1,33.0,No,Consultant,2014-01-11,2024-08-27,RJ,Rio de Janeiro,Yes,1038.1666666666667,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C102312,2025-08,12,9,28715.7,2392.975,6176.82,0,12,0.0,28715.7,6,4,2,1,0,0,3,2,1,1,0,0,0,0,203.0,35.0,12,Customer 2313,80786101984,24836.0,Medium,No,L1,58.0,No,Accountant,1969-09-09,2022-04-10,GO,Goiânia,No,2069.6666666666665,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C101663,2025-07,7,7,28713.18,4101.882857142858,8473.2,1,6,8473.2,20239.98,5,2,0,0,0,0,1,1,0,0,0,0,0,0,55.0,35.0,7,Customer 1664,15467735099,14448.0,Low,No,L3,76.0,No,Nurse,1973-10-12,2024-10-03,PE,Recife,No,1204.0,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C101186,2025-09,7,6,28692.75,4098.964285714285,9971.47,3,4,12559.529999999999,16133.220000000001,5,2,0,0,0,0,1,1,0,0,0,1,1,0,57.0,47.0,5,Customer 1187,03517732814,18805.0,Medium,No,L2,14.0,No,Trader,2014-07-06,2023-11-08,RN,Natal,No,1567.0833333333333,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100640,2025-09,6,4,28674.24,4779.04,9820.95,0,6,0.0,28674.24,4,2,0,1,0,0,3,0,1,1,0,0,1,0,115.0,40.0,6,Customer 641,47522455950,26004.0,Low,No,L1,36.0,No,Lawyer,1979-05-07,2023-08-30,RJ,Rio de Janeiro,No,2167.0,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100595,2025-09,5,5,28665.77,5733.154,20023.91,0,5,0.0,28665.77,2,2,1,1,1,0,1,2,0,0,0,0,0,0,138.0,85.0,5,Customer 596,18227205580,10460.0,Low,No,L1,16.0,No,Lawyer,1969-07-27,2020-08-19,RS,Porto Alegre,Yes,871.6666666666666,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100941,2025-09,4,4,28653.94,7163.485,22491.6,1,3,1326.36,27327.579999999998,0,4,0,1,1,0,1,2,0,0,0,0,0,0,158.0,103.0,4,Customer 942,16680427970,12752.0,Low,No,L1,1.0,No,Trader,2010-07-06,2020-02-02,GO,Goiânia,No,1062.6666666666667,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100545,2025-08,6,6,28649.44,4774.906666666667,7177.82,1,5,3896.32,24753.12,4,2,0,1,0,0,1,0,0,0,1,0,0,0,47.0,20.0,6,Customer 546,42329897270,9604.0,Medium,No,L2,51.0,No,Entrepreneur,1970-08-22,2023-11-12,RS,Porto Alegre,No,800.3333333333334,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C102173,2025-07,7,6,28649.07,4092.7242857142855,9283.4,0,7,0.0,28649.07,3,3,1,1,0,0,1,0,0,0,1,1,1,0,69.0,35.0,7,Customer 2174,82525297822,14015.0,Medium,No,L3,86.0,No,Mechanic,2012-06-26,2020-08-31,AM,Manaus,No,1167.9166666666667,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C102353,2025-08,11,11,28643.92,2603.9927272727273,8327.67,1,10,2227.8,26416.12,7,2,2,2,0,0,2,1,0,0,0,0,0,0,50.0,35.0,11,Customer 2354,35221654050,10577.0,Low,No,L1,62.0,No,Driver,1979-07-06,2024-09-29,SP,São Paulo,No,881.4166666666666,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C101070,2025-07,6,5,28631.09,4771.848333333333,10005.5,1,5,1595.14,27035.95,5,1,0,1,0,0,0,0,0,1,1,2,0,0,70.0,40.0,6,Customer 1071,65806030175,11762.0,High,No,L2,69.0,No,Freelancer,2013-11-29,2022-12-18,PR,Curitiba,No,980.1666666666666,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C102057,2025-10,6,5,28629.58,4771.596666666667,8376.34,2,4,11979.08,16650.5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,5,Customer 2058,02317954568,8567.0,Medium,No,L1,90.0,No,Consultant,2023-05-12,2023-10-16,DF,Brasília,No,713.9166666666666,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C101356,2025-07,5,4,28619.0,5723.8,11496.19,2,3,13655.52,14963.48,4,1,0,1,0,0,0,0,0,0,1,0,0,0,30.0,30.0,4,Customer 1357,51895280245,13930.0,Low,No,L1,57.0,No,Accountant,1973-03-15,2025-04-20,RJ,Rio de Janeiro,Yes,1160.8333333333333,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100481,2025-09,8,8,28618.21,3577.27625,8530.42,1,7,3026.2,25592.01,5,3,0,1,0,0,1,0,0,0,1,0,0,0,27.0,15.0,8,Customer 482,51677291503,23884.0,Low,No,L3,63.0,No,Entrepreneur,2008-09-17,2020-07-29,SP,São Paulo,No,1990.3333333333333,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100966,2025-08,6,6,28617.14,4769.5233333333335,11260.93,1,5,1710.78,26906.36,4,2,0,1,0,0,0,0,0,0,0,1,0,0,28.0,18.0,6,Customer 967,92798309732,4737.0,Low,No,L1,41.0,No,Entrepreneur,1991-01-16,2022-04-21,GO,Goiânia,No,394.75,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C101039,2025-09,7,6,28612.67,4087.5242857142853,13927.19,1,6,772.78,27839.89,5,2,0,1,0,0,1,1,1,1,0,0,0,0,111.0,53.0,7,Customer 1040,51992935852,12588.0,Medium,No,L3,52.0,No,Dentist,1959-01-16,2022-08-21,RJ,Rio de Janeiro,No,1049.0,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C101036,2025-08,8,6,28609.91,3576.23875,9495.47,1,7,9495.47,19114.44,5,3,0,1,0,0,2,0,0,0,0,0,1,0,102.0,27.0,8,Customer 1037,13226406029,18627.0,Low,No,L3,67.0,No,Software Engineer,1971-04-07,2022-01-15,PE,Recife,No,1552.25,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100400,2025-07,10,10,28588.68,2858.868,5771.78,0,10,0.0,28588.68,5,4,1,0,0,0,3,3,0,0,0,0,0,0,125.0,35.0,10,Customer 401,41280093717,21286.0,Medium,No,L2,75.0,No,Accountant,2005-10-17,2022-04-11,RS,Porto Alegre,No,1773.8333333333333,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100971,2025-07,9,9,28583.28,3175.92,5685.04,1,8,4178.43,24404.85,6,3,0,2,0,0,3,2,0,0,1,1,0,0,107.0,35.0,9,Customer 972,00124321535,6628.0,Medium,No,L3,86.0,No,Lawyer,1999-12-01,2024-06-02,SP,São Paulo,No,552.3333333333334,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C102183,2025-07,5,5,28580.899999999998,5716.179999999999,10240.98,0,5,0.0,28580.899999999998,3,2,0,1,0,0,0,0,0,0,0,0,0,0,18.0,18.0,5,Customer 2184,80917429700,8747.0,Low,No,L1,93.0,No,Consultant,1967-07-29,2021-02-21,MG,Belo Horizonte,Yes,728.9166666666666,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C102298,2025-07,8,8,28545.43,3568.17875,11537.17,1,7,11537.17,17008.26,3,5,0,2,0,0,3,1,0,0,0,0,0,0,103.0,35.0,8,Customer 2299,40308037292,58078.0,Low,No,L3,43.0,No,Chef,1959-12-22,2023-05-13,RS,Porto Alegre,No,4839.833333333333,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100951,2025-07,7,7,28530.35,4075.7642857142855,7627.2,3,4,9338.93,19191.42,4,2,1,1,0,0,4,1,0,0,1,0,0,0,92.0,47.0,5,Customer 952,58621106588,2161.0,Low,No,L3,29.0,No,Teacher,2020-03-11,2021-04-26,RS,Porto Alegre,Yes,180.08333333333334,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C100675,2025-08,5,4,28505.979999999996,5701.195999999999,20700.05,3,2,24362.54,4143.44,4,1,0,0,0,0,2,1,0,1,0,0,0,0,88.0,38.0,3,Customer 676,71683487903,7151.0,Low,No,L3,81.0,No,Trader,2019-12-16,2025-08-05,AM,Manaus,No,595.9166666666666,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C101499,2025-09,5,4,28500.74,5700.148,11330.24,2,3,5109.21,23391.53,2,2,1,0,0,0,0,0,0,0,0,0,0,0,56.0,38.0,4,Customer 1500,73468313679,8366.0,Low,No,L3,55.0,No,Accountant,1995-04-05,2022-05-07,CE,Fortaleza,No,697.1666666666666,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
C102134,2025-08,8,8,28490.9,3561.3625,15957.64,1,7,2130.71,26360.19,4,4,0,0,0,0,2,2,0,0,1,0,0,0,120.0,35.0,8,Customer 2135,81226509008,15214.0,Medium,No,L1,54.0,No,Freelancer,1961-03-14,2020-03-15,PA,Belém,Yes,1267.8333333333333,20000.0,True,False,False,False,False,False,False,False,False,False,False,False,1,35.0,M01_monthly_out_of_profile_dynamic
